question,answer,language
Wie viele Freelancer-Profile können Sie auf projektwerk veröffentlichen?,"Mit einer kostenlosen BASIC-Mitgliedschaft können Sie genau ein Freelancer-Profil veröffentlichen. Mit einer STARTER-Mitgliedschaft stehen Ihnen bis zu fünf Profileinträge zur Verfügung. Mit einer PREMIUM- oder BUSINESS-Mitgliedschaft können Sie so viele Freelancer-Profile veröffentlichen, wie Sie möchten. Das macht vor allem dann Sinn, wenn Sie in sehr unterschiedlichen Bereichen tätig sind.",de
Was genau ist in meinem finn.auto Abo enthalten?,"Ihr finn.auto Abo beinhaltet alles außer Tanken. Das bedeutet insbesondere Service, Instandhaltung, Versicherung, Reifen, Steuern, GEZ und Wertverlust durch die normale Nutzung des Fahrzeugs. Dies umfasst auch alle natürlich auftretenden Gebrauchserscheinungen wie beispielsweise Reifen- und Bremsenverschleiß und regelmäßige Werkstatttermine zum Reifen- und Ölwechsel. Sollten Sie mit Ihrem Auto in einen Unfall verwickelt sein, kümmern wir uns selbstverständlich um die Abwicklung des Schadens mit der Versicherung. Ihr Selbstbehalt beträgt dabei maximal 500€.",de
Wie ändere ich meine Adresse?,Möchtest Du deine Rechnungs- oder Deine Lieferadresse ändern? Schreibe uns bitte eine E-Mail an abo@enorm-magazin.de,de
Wie halte ich meine Rakel richtig?,"Gedruckt wird mit der Rakelkante. 
Die Rakel in beide Hände nehmen und in einem Winkel von ca. 45 Grad entspannt über das Sieb führen um zu fluten und dann direkt mit druck und einer zügigen Bewegung die Farbe auf den Untergrund zu drucken.",de
Wie setze ich mein Passwort für das Partner Portal zurück?,"Sie können dies über die Funktion ""Passwort zurücksetzen"" im Login-Bereich selbst durchführen. Bei Problemen kontaktieren Sie unser Team über partnercare.de@hhd.group. Wir bitten Sie freundlich, sich auch an uns zu wenden, sollten sich Änderungen Ihrer Kontaktdaten ergeben (neue Adresse, Telefonnummer, neue Zugehörigkeit etc.).",de
Was ist ein Mikrobiom und ein Mikrobenmilieu?,"Sie beschreiben eine Mikrobengemeinschaft in einem Bereich des Lebens. Sie beschreiben die Gesamtheit der Mikroben z.B. am Menschen, im Boden, im Gewässer usw. Die Mikroben bilden eine in sich geschlossene Funktionseinheit. Sie kommunizieren untereinander und bewirken so Wachstum und Gesundheit für das höhere Lebewesen.",de
Kann ich bei VIER PFOTEN meinen Zukunftstag absolvieren?,"Den Zukunftstag bei VIER PFOTEN zu verbringen, ist möglich. Die Platzanzahl ist jedoch begrenzt. Bitte melden Sie sich daher frühzeitig telefonisch an unter: +41 43 311 80 90.",de
Muss ich in Form sein um mit Ving Tsun zu beginnen?,"Muss ich in Form sein um mit Ving Tsun zu beginnen?
Nein müssen Sie nicht!

Unser Ving Tsun Training ist individuell und orientiert sich am Einzelnen rxcare.net. Jeder beginnt auf seiner eigenen Ebene und ""pusht"" sich eben jedes mal etwas mehr, um vorwärts zu kommen.

Die meisten unserer Schüler bemerken eine Erhöhung der Fitness, bessere Gelenkigkeit und allgemeine Verbesserung der Stärke schon nach wenigen Wochen. Allein durch das Üben der Ving Tsun Formen, lernen Sie besser mit dem Anspannen und Entspannen bestimmter Muskelgruppen umzugehen.

Dies fördert nicht nur den Abbau von Stress und Bluthochdruck, sondern ermöglicht schnellere Reaktionen und verbessert den allgemeinen Muskeltonus.



ANMELDUNG ZUM VING TSUN PROBETRAINING",de
"Erhalte ich Zins für Geldmittel, die nicht investiert sind?","Wir zahlen keinen Zins auf nicht investierte Geldmittel. Um die beste Rendite zu erhalten, sollten Sie alle offenen Geldmittel in Projekte investieren. EstateGuru bietet Ihnen dazu eine Auto-Invest-Funktion an, die automatisch freie oder frei werdende Geldmittel in Projekte investiert.",de
Kann ich jederzeit einsteigen?,"Grundsätzlich können Interessenten zu jedem neuen Wirtschaftsjahr (dieses entspricht dem Kalenderjahr) einsteigen. Da die Anbauplanung immer für das kommende Jahr im Voraus gemacht werden muss, ist ein unterjähriger Einstieg nicht möglich, da sich die Anzahl der Mitglieder dadurch erhöhen würde, die Gemüsemenge aber gleich bleibt und somit alle weniger hätten.

Wenn allerdings ein Mitglied während des Wirtschaftsjahres aussteigen will, kann dessen Anteil übernommen werden. Um das rauszufinden, schreib uns einfach eine E-Mail.",de
Wie kann ich das eBook herunterladen?,"Wir zeigen dir nach erfolgter Zahlung einen Link zum Herunterladen deines eBooks an und schicken dir außerdem eine E-Mail. Wenn du ein Benutzerkonto angelegt hast, kannst du außerdem jederzeit in deinem Mitgliederbereich auf deine Ratgeber zugreifen und sie herunterladen. Dazu musst du dich einfach nur auf unserer Internetseite mit deiner E-Mail und deinem Passwort einloggen.",de
"Wo finde ich wissenschaftliche Beweise, die die Vorteile der TherapieDecke belegen?","In den letzten Jahrzehnten wurden zahlreiche Studien durchgeführt und veröffentlicht, die die Vorteile und die positive, medizinische Wirkung der Gewichtsdecken wissenschaftlich beweisen.Mehr Informationen zur Wissenschaft über die Wirkung der Gewichtsdecken finden Sie hier: Wissenschaft",de
Wann bekommt man in der Regel eine Rückmeldung per Post?,"Als Erstspender wird der Blutspenderpass ca. vier Wochen nach der Blutspende zugestellt. Wir hoffen auf Verständnis, dass die Zustellung aufgrund interner Verarbeitungsprozesse ein wenig Zeit in Anspruch nimmt. Sollten bei der Untersuchung des Spenderblutes Auffälligkeiten entdeckt werden, melden wir uns zeitnah bei dem jeweiligen Spender zurück.",de
6 - Welche Ideen wurden bereits im Innovationsfonds gefördert?,"5. Förderrunde Sommersemester 2020 (HIER KLICKEN)

4. Förderunde Wintersemseter 2019/2020 (HIER KLICKEN)

3. Förderrunde Sommersemester 2019 (HIER KLICKEN)

 2. Förderrunde Wintersemester 2018/2019 (HIER KLICKEN)

1. Förderrunde Sommersemester 2018 (HIER KLICKEN)",de
Wie steuere ich mit der Siebdruckpaste die Transparenz meiner Farben?,"Um die Durchlässigkeit im Sieb zu gewährleisten reicht das Mischungsverhältnis 1 Teil Paste zu 5 Teilen Farbe. 
Möchten Sie jedoch eine hohe Transparenz ihrer Farbe erreichen dann geben sie mehr Paste zur Farbe. 
Hier einfach ausprobieren welche Transparenz sich nach dem drucken auf ihrer Unterlage zeigt. Falls ihre Farbe, nach Zugabe der Paste zu dickflüssig wird, einfach etwas Wasser hinzugeben. Die Farbe mit der Paste benötigt eine längere Trockenzeit.",de
Gefährdet Wasser aus den Ballasttanks den Artenschutz?,"Seit September 2017 ist die IMO-Vorschrift „International Convention for the Control and Management of Ships' Ballast Water and Sediments (BWM)“ in Kraft. Ziel ist es, in den Ballastwasser-Tanks möglichst wenig invasive Arten und Sedimente von einer Region in eine andere einzuschleppen, wo sie das dortige Ökosystem stören könnten. Im ersten Schritt soll der Vorschrift zufolge Ballastwasser nicht mehr küstennah, sondern nur noch auf hoher See ausgetauscht werden. Langfristig sind Ballastwasser-Reinigungssysteme vorgesehen. Einige moderne Kreuzfahrtschiffe haben solche Reinigungssysteme und Filter bereits an Bord.

Wichtiger als für Kreuzfahrtschiffe sind diese Vorschriften für Container- und Frachtschiffe, die regelmäßig lange Strecken von Kontinent zu Kontinent fahren. Kreuzfahrtschiffe dagegen bleiben zumeist lange innerhalb einer Region.",de
Darf ich Paracetamol/ Ibuprofen in der Stillzeit nehmen?,"Gerade bei Schmerzen stellen sich Mütter die Frage: Darf ich Paracetamol/ Ibuprofen in der Stillzeit nehmen? Grundsätzlich ist es am besten, wenn die Mütter auf jede Medikamenteneinnahme verzichten können. Auch wenn das ein oder andere Präparat als unbedenklich gilt, wird niemand eine abschließende Garantie übernehmen können, dass ein Schmerzmedikament gar keinen Einfluss auf das gestillte Baby haben wird.



Aber manchmal geht es nicht anders. In diesen Fällen sollten Mütter auf Schmerzmittel zurückgreifen, bei denen viele Erfahrungen vorliegen und die damit als (relativ) sicher gelten. 



Das Pharmakovigilanz- und Beratungszentrum für Embryonaltoxikologie der Charité - Universitätsmedizin in Berlin betreibt die Webseite Embryotox.de auf der Mütter wichtige Anhaltspunkte vor der Einnahme eines Medikaments finden können.



Paracetamol gehört mit Ibuprofen  zu den  Schmerzmitteln  der Wahl in der Stillzeit (die Informationen zur Stillzeit finden Sie im unteren Teil der Seite). 



Bitte kontaktieren Sie Ihre behandelnde Ärztin oder Ihren Arzt vor der Einnahme eines Schmerzmedikaments, damit das für Sie und Ihre Situation passende Mittel verordnet werden kann.



Manche Schmerzzustände lassen sich durch Stillberatung, zahnmedizinische Untersuchung, Osteopathie, Homöopathie oder andere Naturheilweisen verbessern oder sogar lösen. Ich kann Ihnen dazu gerne Ansätze nennen.



[ik ]



[gefaellt-like ]",de
Ist der Tracker auch für Kinder geeignet?,"Ja, auch Kinder können den TRACKTICS Fußball-Tracker verwenden. Für Sprints sind für jede Altersklasse entsprechende altersspezifische Temposchwellen definiert. Im U10/U11-Bereich wird ein Sprint z.B. schon ab einer Geschwindigkeit von 15.43 km/h als solcher gewertet. Die Auswertung der Geschwindigkeitszonen beruht hingegen immer auf Erwachsenenkriterien.",de
Wo finden Sie eine Übersicht der Bezuschussungsmöglichkeiten?,Qualifizierungschancengesetz,de
Was zuerst beefen? Wurst oder Fleisch?,"Würste oder Bratwürste solltet ihr zuerst beefen. Aber Vorsicht: Nicht im obersten Fach! Lieber in die 4. oder 5. Schiene schieben. Sonst werden eure Würste außen schwarz und innen bleiben sie roh. Je dicker das Steak und je mehr durch ihr es essen wollt desto höher und kürzer sollte es im Beefer sein. Mindestens aber, sollte das Steak 40 Sekunden bis 60 Sekunden pro Seite gebeeft werden. Dann lasst ihr es 10 Minuten ruhen und beeft es noch einmal 10 - 15 Sekunden für eine leckere Kruste auf eurem gebeeften Steak.",de
Kann ich einen Kinderhochstuhl oder ein Kinderbett ausleihen?,Für unsere Ferienwohnungen können Sie gerne einen Kinderhochstuhl sowie ein Kinderreisebett hinzubuchen. Sowohl die Reisebetten als auch die Kinderhochstühle werden vor Ihrer Anreise in das Appartement gebracht und nach Abreise durch unsere Service-Team wieder abgeholt.,de
Muss ich meine Einparkhilfe (PDC) speziell pflegen?,"Diverse Tests zeigen, dass die PDC am Besten funktioniert wenn sie sauber gehalten wird. Die Sensoren können falsche Werte übermitteln, wenn sich Schmutz auf ihnen ablagert. Dies gilt vor allem für Streusalz. Bei einer Rückfahrkamera ist es ebenfalls zu empfehlen auf die Sauberkeit zu achten. Ansonsten kann es zu einem undeutlichen Bild kommen.",de
Wie kann ich mich für den Newsletter an/abmelden?,"Für die Anmeldung für den Newsletter können Sie sich hier eintragen. Wir versenden diesen zwei- bis dreimal im Monat und hoffen, dass Sie unsere Geschichten mit Interesse verfolgen. Wenn Sie den Newsletter nicht mehr empfangen möchten, können Sie sich abmelden, indem Sie im letzten erhaltenen Newsletter am Ende der Seite auf den Link «Newsletter abbestellen» klicken.",de
Was ist eine Wertschöpfungskette?,"Unter einer Wertschöpfungskette verstehen wir die Beziehung zwischen Erzeuger (Landwirt), Verarbeiter (z. B. Mühle oder Schlachthof) und Vermarkter (z. B. Bäcker oder Metzger). Nur gemeinsam können sie ein Produkt herstellen, das am Schluss auf unserem Teller liegt. Das einzigartige an unseren Siegeln ist, dass nicht nur das Endprodukt geprüft wird, sondern die komplette Wertschöpfungskette. Wir wissen also immer, woher das Produkt kommt und unter welchen Bedingungen es verarbeitet wurde.",de
Welche Folgen  können der technischen Redaktion durch einen Maschinenumbau oder durch eine Maschinenmodifizierung entstehen?,"Folgende Änderungen können je nach Art der Änderungen (keine wesentliche Veränderung oder wesentliche Veränderung) entstehen:

 

 	Änderungen müssen dokumentiert werden
 	Die Bedienungsanleitung muss neu geschrieben werden
 	Das Sicherheitskonzept muss geprüft werden
 	Zusätzliche Schutzmaßnahmen müssen an der Maschine angebracht werden
 	Neue Risikobeurteilung nötig
 	Neue Normenrecherche durchführen
 	Neue Konformitätserklärung samt CE-Kennzeichnung notwendig",de
Werden die Kinder an der Montessorischule weltanschaulich unterrichtet?,Maria Montessori selbst war Christin. Für sie stand aber die Gleichberechtigung der Menschen in ihren verschiedenen Kulturen und Religionen im Mittelpunkt. So erhalten die Kinder in den Montessorischulen Kenntnis von allen großen Weltreligionen. Es gibt keine spezifische weltanschauliche Ausrichtung.,de
Welche Probleme kann ich mit The Work auflösen?,"Die Antwort lautet: alle Probleme! Es gibt nach meiner Überzeugung kein Problem, dass nicht mit The Work aufgelöst werden könnte. Egal, ob es Beziehungsprobleme, Ängste etc . sind.

Es ist nicht das Problem, dass uns leiden lässt, sondern das was wir über das Problem denken. Byron Katie sagt selber, dass wir nur leiden, wenn wir einen stressigen Gedanken glauben und nicht leiden, wenn wir ihn nicht glauben. Dieses einfache Grundprinzip macht sich The Work zunutze, um stressige Gedanken aufzulösen.",de
"Mein Stimmgerät zeigt nicht die Note ""H"" an. Was stimmt mit meiner Panflöte nicht?","Zuerst einmal kann ich dich beruhigen :-)

Denn wenn dein Stimmgerät unter keinen Umständen die Note ""H"" anzeigt, dann liegt es in der Regel nicht an deiner Panflöte, sondern daran, dass das Stimmgerät die ""englische Notenschreibweise"" benutzt.

Und in der englischen Schreibweise wird anstelle vom ""H"" die Note ""B"" angezeigt.

Zeigt dein Stimmgerät also anstelle von einem ""H"" die Note ""B"" ist alles in Ordnung :-)

Alle anderen Noten werden aber wie in der ""deutschen Schreibweise"" angezeigt.",de
Was sind die 4 Punkte bei einer 4Point Einlage?,"Fuß ist nicht gleich Fuß! Um Problemzonen und Blockaden am Fuß zu therapieren, kommen verschiedene Einlagen Serien zum Einsatz, die sich in Form, Stärke und Wirksamkeit unterscheiden. Um Ihre persönliche Einlage für die genaue Einstellung Ihres Problems zu finden, möchten wir hier die 4 Punkte sowie deren Symptome beschreiben:

Punkt 1 Ist der mediale Verlauf an der Innenseite des Mittel- und Vorfußes. Beschwerden liegen dann im inneren Fußstrahl (MT 1 / Hallux valgus / Hallux Rigidus)

Punkt 2 Ist der mediale Punkt am Vorfuß (2. und 3. Metatarsal-Strahl). Beschwerden liegen im Vorfuß, Übergang zu den Zehen. (Spreizfuß / Metatarsalgie / Morton Neuralgie)

Punkt 3 Ist der äußere Fußrand von der Basis des Mittelfußknochens (MT 5) bis zum kleinen Zehen. Beschwerden liegen am Fußaußenrand (Reizung äußerer Fußrand / Scherkraftsymptomatik)

Punkt 4 Ist der Fersenbereich. Beschwerden sind Weichteilgewebereizung der Ferse / plantar Faciitis / Fersensporn / dorsaler Ansatzreiz der Achillessehne / Achillodynie im unteren Verlauf",de
Wie füge ich einen Aufpreis für zusätzliche Gäste hinzu? (Preis für zusätzliche Gäste),"1) Gehen Sie zu ""Mein Baumhäuser"", wählen Sie den Eintrag aus, den Sie bearbeiten möchten, und klicken Sie auf ""Bearbeiten Baumhaus"".
2) Klicken Sie im horizontalen Menü auf 'Preise'
3) Klicken Sie auf ""Bearbeiten"" auf der rechten Seite entweder der ""Basisrate"" oder einer beliebigen ""Spezialrate"", die Sie bearbeiten möchten.
4) In der siebten Zeile von oben ist die Option ""Preise für zusätzliche Gäste"" angegeben, mit der ein Aufpreis für zusätzliche Gäste berechnet wird. Sie bestimmen oben, wie viele Gäste Sie zusätzlich berechnen möchten.",de
Sollte man sein gemeinschaftliches Testament beim Nachlassgericht in Verwahrung geben?,"Damit ein Testament nicht „abhanden“ kommt, sondern sichergestellt ist, dass es nach Ihrem Ableben auch tatsächlich eröffnet wird, ist dringend anzuraten, das Testament in die besondere amtliche Verwahrung bei dem für Sie zuständigen Nachlassgericht zu geben!
Für die amtliche Verwahrung wird eine Gerichtsgebühr von „nur“ noch 75,00 € erhoben. Zudem wird das Testament beim Zentralen Testamentsregister registriert. Dies kostet 18,00 € und wird vom Nachlassgericht eingezogen.
Sie stellen also für weniger als 100 € sicher, dass Ihr Testament aufgefunden und zeitnah eröffnet wird.
 
Beachte: Ein gemeinschaftliches Testament kann aus der amtlichen Verwahrung nur von beiden Ehegatten herausgenommen werden. Die Herausnahme eines privatschriftlichen gemeinschaftlichen Testaments aus der amtlichen Verwahrung führt nicht zur Unwirksamkeit des Testaments!
Die Hinterlegung eines Testaments beim Nachlassgericht verhindert nicht, dass Sie ein neues Testament wirksam errichten können.",de
